timestamp,temp_ambient,load_syntagma,load_kypseli,load_omonia,load_pagrati,load_gazi,gen_fuel,risk_label
2022-01-24 00:00:00,1.9692263690585448,64.36557149888186,68.9021850578237,53.530033481498,62.32799521648936,53.490881413544045,100.0,0
2022-01-24 00:01:00,1.9088301458153605,64.89875034390423,68.65499809063279,52.902965315365904,63.9147853036617,51.85066889301983,100.0,0
2022-01-24 00:02:00,1.8620032570210756,64.50429666785097,68.30551818616682,53.755370009956714,62.352363992175015,52.57638608551021,100.0,0
2022-01-24 00:03:00,1.524804031424404,65.6419184796628,69.68363605370827,54.13846447162289,64.01698879177016,53.311863047146275,100.0,0
2022-01-24 00:04:00,1.6081334270542817,66.20031911655629,68.67128047850458,55.14168837277383,64.0188860370275,51.791811888134866,100.0,0
2022-01-24 00:05:00,2.261623513747539,61.97683527604666,68.09930373777547,50.571475296173034,60.98682820071094,53.35949304609445,100.0,0
2022-01-24 00:06:00,1.7594149585250487,65.32815252470931,68.91850984047933,54.284994885833406,63.30567965864337,52.73322103380429,100.0,0
2022-01-24 00:07:00,1.9662088646265172,64.9799310936298,68.62781608215089,53.894515492072244,63.0693604764614,52.48623574205722,100.0,0
2022-01-24 00:08:00,2.1640563496425314,63.496089977725156,69.13537096775308,50.25902509446252,64.03393686544277,52.475906959275406,100.0,0
2022-01-24 00:09:00,2.2947890203703154,61.94880221919724,66.10591642688865,51.22174858684027,60.286095407714754,50.929998314161175,100.0,0
2022-01-24 00:10:00,1.968101608265288,63.31976281995925,68.52110699604451,52.23302250831825,61.74255056760841,53.387620039980035,100.0,0
2022-01-24 00:11:00,2.0204419271889695,63.85100447417302,68.78754317576113,52.91584377386404,62.01596427964739,53.56854333992378,100.0,0
2022-01-24 00:12:00,1.9951678788294946,63.67365204233526,69.10919847823637,52.196626322829374,62.41594735337411,53.73103983465525,100.0,0
2022-01-24 00:13:00,2.076747065123914,63.08714677738258,66.99060256642998,51.84594706538887,61.71091713389978,51.11717014252516,100.0,0
2022-01-24 00:14:00,2.2019173929479003,63.11634580741996,68.34712433866851,51.95903178411652,61.65039066923942,53.20037397261124,100.0,0
2022-01-24 00:15:00,1.8416764156208838,63.592075973014445,67.38002128049752,52.20668174108296,62.25905501034305,51.262787912471836,100.0,0
2022-01-24 00:16:00,1.967259710103842,63.998997533794906,67.98726514191092,53.378394447263766,61.819801113567074,52.525056822012715,100.0,0
2022-01-24 00:17:00,1.8439061924213411,64.10529893641309,70.30894818373257,51.75292911605974,63.63660896948383,54.554135100011784,100.0,0
2022-01-24 00:18:00,1.6112979814458652,64.49034393311378,69.54329200122324,53.21792756244832,62.86469151715647,54.02318478810967,100.0,0
2022-01-24 00:19:00,1.8724877514854927,62.79872601841613,68.35288155434377,50.39407417349646,62.64363265965258,52.41441620379359,100.0,0
2022-01-24 00:20:00,1.5590241960616928,65.83349780875493,70.18413800114284,54.32425719559228,64.17603886016659,53.93537591358099,100.0,0
2022-01-24 00:21:00,1.8936105839074875,63.8480695498769,68.53376369972695,52.99888384728411,61.927641342494304,53.258532475594976,100.0,0
2022-01-24 00:22:00,2.070011056231108,64.83716048899369,67.49509849061475,54.2785047634409,62.42838411674774,51.299940442523926,100.0,0
2022-01-24 00:23:00,1.7656611408984944,66.02221539492548,69.42511387463422,55.92531445334732,62.914673257518544,53.805932205936486,100.0,0
2022-01-24 00:24:00,1.8796096916472205,64.65804668550258,69.74033813146669,52.94855801565597,63.43592601824868,53.861766382601076,100.0,0
2022-01-24 00:25:00,2.278378330070705,62.76902000065589,67.93310100151712,51.634178392913114,61.35005760826749,52.81960541566168,100.0,0
2022-01-24 00:26:00,1.7425516924784705,65.64795019500741,69.67147272844373,54.58151450475533,63.58479584625802,53.63937241565917,100.0,0
2022-01-24 00:27:00,1.6575222226289401,64.29031579967885,69.80727322586584,51.38885682648318,64.33371161293876,53.24394054844776,100.0,0
2022-01-24 00:28:00,2.1706948272563986,64.53228232267496,67.76785448071688,54.24251170281317,61.91559647800177,52.11930453867389,100.0,0
2022-01-24 00:29:00,2.270009582156289,64.74035635214024,68.17958455859532,53.63519823351973,62.8974432003327,51.95142227762683,100.0,0
2022-01-24 00:30:00,2.025402093068269,62.743720849165044,68.21777286690579,51.59138694019196,61.34731058830513,53.24881082971458,100.0,0
2022-01-24 00:31:00,1.8161564681302098,63.849936638405566,68.14866888450489,52.9604286694676,61.96945727966242,52.6474375030274,100.0,0
2022-01-24 00:32:00,2.083000854064359,64.39476717511488,67.63960971024963,53.774320993915616,62.13625992129116,51.75040662834151,100.0,0
2022-01-24 00:33:00,1.8275613047725758,64.75932657022894,69.73696593964242,52.09623839228258,64.4705494341295,53.02900936216002,100.0,0
2022-01-24 00:34:00,1.9167237613923684,63.398845261448805,68.85721276318036,52.203557757431774,61.91436371317609,53.75432817422966,100.0,0
2022-01-24 00:35:00,1.8253202114468647,64.40466902429108,68.06628690387157,53.27100772642198,62.65739651730196,51.97351314196579,100.0,0
2022-01-24 00:36:00,1.9329133522595678,64.08771118931189,69.36411959742148,52.97231473916898,62.38556540159243,54.13772707485827,100.0,0
2022-01-24 00:37:00,1.8231018225137172,65.7185814990328,68.88860223725243,54.53629701935874,63.7571496789003,52.3271836127584,100.0,0
2022-01-24 00:38:00,1.7513436723314195,64.70501635831478,68.930404053287,54.141914180288076,62.32711526467853,53.53391386818769,100.0,0
2022-01-24 00:39:00,2.181323356148771,63.54014586102552,67.73555956304666,51.90605267732048,62.46620987252546,51.63037144654963,100.0,0
2022-01-24 00:40:00,2.0261906065875537,63.9570355959643,67.9339155481332,52.399232215340646,62.72343185739509,51.722127836283725,100.0,0
2022-01-24 00:41:00,1.971481700584618,64.09522677102088,67.89677927547251,52.183227005899916,63.18818118193767,51.29462396765862,100.0,0
2022-01-24 00:42:00,1.945106277924289,64.46050205051206,68.66435121793745,53.79236250481941,62.236541186102315,53.207293878024316,100.0,0
2022-01-24 00:43:00,2.0147963371782667,62.75973285895392,67.9083842026705,51.356593719448206,61.61092542666885,52.573835962670664,100.0,0
2022-01-24 00:44:00,2.2274816221314806,61.97341266141666,66.62493798308337,50.86748816690373,60.68465462364627,51.38968327570802,100.0,0
2022-01-24 00:45:00,1.6555217178625443,64.73398935910545,68.32746322958754,54.781492810278955,61.73968803611086,53.09944441549262,100.0,0
2022-01-24 00:46:00,2.1533092867448183,63.4110821659867,65.6561405124145,53.19191675636088,60.94803114241518,49.7257858546896,100.0,0
2022-01-24 00:47:00,1.5235207748110335,65.68765761836879,68.19498216882744,55.36605769240227,62.87172602066157,51.9950924367119,100.0,0
2022-01-24 00:48:00,1.655492570921152,64.80643313228695,69.29543486319751,54.30547156497413,62.346108073142396,54.06626583628235,100.0,0
2022-01-24 00:49:00,1.772494898855105,64.08711364245686,68.71986621265546,52.60483247988287,62.751972076539474,52.87822165775162,100.0,0
2022-01-24 00:50:00,1.8464634476266606,63.54612766348321,69.68378075478604,52.193472593277825,62.189557200991956,54.7740253713855,100.0,0
2022-01-24 00:51:00,1.6075585951059184,63.918391968362336,69.78259911513686,52.324193342771615,62.7289122002806,54.49076891248082,100.0,0
2022-01-24 00:52:00,1.7910614875580682,63.91011084840766,68.67839374024749,52.44957721326422,62.58862231386957,52.94669275927557,100.0,0
2022-01-24 00:53:00,1.6431121955244052,65.48159434354577,70.83247849070426,53.951992631142595,63.91487718723979,55.116815986264555,100.0,0
2022-01-24 00:54:00,1.6332808913461614,65.60454863919523,69.96053768380949,53.0015478969099,65.08663965364153,52.871494802801,100.0,0
2022-01-24 00:55:00,1.9903651876425559,64.8167525781728,68.0238485081723,53.1514595911569,63.518695049554154,51.22081672261513,100.0,0
2022-01-24 00:56:00,2.2064991134375833,64.15675222509769,67.83501821748003,53.12891049100652,62.353243514169336,51.869932514884574,100.0,0
2022-01-24 00:57:00,1.9268284807110623,63.97869091435525,66.43904994675133,53.89132839538522,61.270315250454225,50.64232271976361,100.0,0
2022-01-24 00:58:00,1.8433082621173797,64.27166722407338,67.61765699007044,53.951425396502735,61.73757560682935,52.036424999642186,100.0,0
2022-01-24 00:59:00,1.8859643869074068,63.79633755733091,68.86283337420127,52.39355923788852,62.43984836530712,53.3423713690562,100.0,0
2022-01-24 01:00:00,1.6600630792932831,63.592838862044744,67.83227015236268,53.75062865745228,60.71648129422826,53.17522019316142,100.0,0
2022-01-24 01:01:00,1.938556173433133,63.89054261116336,68.78494049831141,53.39317905925462,61.60979764083943,53.88957263479556,100.0,0
2022-01-24 01:02:00,1.8241438274009818,65.18225386667169,70.03677219740683,54.01459895220342,63.31345800780561,54.40439188986577,100.0,0
2022-01-24 01:03:00,2.00197378591263,63.62758471839824,68.68860722861466,52.71146157329994,61.818190919816885,53.57835810706847,100.0,0
2022-01-24 01:04:00,2.00337222249231,64.24890764803212,68.09248599268103,52.62089428242589,63.02713948403191,51.71701740179602,100.0,0
2022-01-24 01:05:00,2.1661099156491535,62.82664509750392,68.6118691181898,50.14571230417117,62.94224887133589,52.56400458021599,100.0,0
2022-01-24 01:06:00,2.0000695612075994,64.56741379035488,67.39094383058182,53.669109468191564,62.552235354447205,51.04462746231496,100.0,0
2022-01-24 01:07:00,1.5721807726706059,65.81690211104444,69.34166865186339,54.408128234567585,64.06229556531241,52.76266652554515,100.0,0
2022-01-24 01:08:00,1.744746745562444,63.91780896312823,67.71545326070188,52.43211850888394,62.619937624746875,51.47722979125531,100.0,0
2022-01-24 01:09:00,2.0710984158528936,64.3938373840853,69.0075120736693,53.14745886310484,62.761448428248706,53.302109367904976,100.0,0
2022-01-24 01:10:00,2.158516282770969,63.99836255366195,68.22101511790576,52.179078748415655,63.01797384817585,51.91714359831797,100.0,0
2022-01-24 01:11:00,1.6351813628132639,65.25521513483439,69.53248661032758,54.471232129399716,62.98815511330219,53.90820582484963,100.0,0
2022-01-24 01:12:00,2.0040713067968214,63.04552427741402,68.32985612384518,50.692741229790684,62.789202469554546,52.263422210124126,100.0,0
2022-01-24 01:13:00,1.6647026222886274,64.54777602984241,69.24550019588668,52.7348068874634,63.451189966252954,53.10729832082766,100.0,0
2022-01-24 01:14:00,2.0236092770988803,63.30664601297927,68.76510251450055,51.64963242628558,62.30233039707712,53.305789454089144,100.0,0
2022-01-24 01:15:00,1.6603925207794374,65.44216477389706,69.97369989535309,53.51393957065139,64.28195702236333,53.53498422513898,100.0,0
2022-01-24 01:16:00,1.8160663898675717,65.30785027058711,69.1760075057498,53.53520865759938,64.01892182945743,52.54887379505875,100.0,0
2022-01-24 01:17:00,1.8686796261731846,65.32023326382092,69.39432415340161,53.81820854902214,63.758211325855534,53.08491716941799,100.0,0
2022-01-24 01:18:00,1.8935496827860214,64.1133694730395,69.067816352477,53.23432070087435,62.16974435059675,53.86592904823809,100.0,0
2022-01-24 01:19:00,1.763991699158436,63.78300677382033,68.33358846545053,53.89885438826455,60.910557804612054,53.77193645448616,100.0,0
2022-01-24 01:20:00,1.9538350525926056,63.21156399207626,68.07011128569955,53.6754374101543,60.105377775582966,54.02086470808295,100.0,0
2022-01-24 01:21:00,1.5554373947710334,65.28248602321092,70.63610309777876,52.87283166328621,64.63564317849345,54.24564010387338,100.0,0
2022-01-24 01:22:00,2.1792047188244847,62.164829466420976,66.42042220480705,51.13472193854107,60.7619711010167,51.02105642639723,100.0,0
2022-01-24 01:23:00,1.7518365020760407,64.47566590798861,68.96610745832702,52.79359589789794,63.26260273648158,52.83907899830525,100.0,0
2022-01-24 01:24:00,1.5845899345506076,64.96519630672229,68.25735817103516,54.68608814670126,62.25126520539887,52.58502509223366,100.0,0
2022-01-24 01:25:00,1.7045907863249994,64.2645276598171,69.98973355937136,52.85670437683779,62.819445410833005,54.72904401039064,100.0,0
2022-01-24 01:26:00,1.6754497989653228,64.98774542544358,68.94746255674771,53.59692943049515,63.381012335303296,52.71638396687893,100.0,0
2022-01-24 01:27:00,1.51137246858191,64.8656085554389,70.1942081242754,52.01596747792312,64.74212792186691,53.49760984891957,100.0,0
2022-01-24 01:28:00,1.9504738997432536,64.24746212188296,68.59721635569478,53.0600396012917,62.58539221809764,52.827510759064054,100.0,0
2022-01-24 01:29:00,1.4135936079050901,66.20939152966235,70.83901985367496,54.45039050393414,64.7265142494581,54.477318380945945,100.0,0
2022-01-24 01:30:00,1.6443682863558848,65.1897911546067,69.83823067747598,53.76302334221538,63.57860073607668,53.894465427352635,100.0,0
2022-01-24 01:31:00,2.3721683492346886,62.13122539824034,67.15629629348662,50.25716698415841,61.5790387326742,51.47121345409056,100.0,0
2022-01-24 01:32:00,1.703085149794794,64.76066643907008,70.18796551443118,52.39507634552671,64.17412324479943,53.942649675807225,100.0,0
2022-01-24 01:33:00,2.003360409354468,62.84078318186611,67.88047370067024,51.1967857197327,61.91662400762629,52.287411344904314,100.0,0
2022-01-24 01:34:00,1.7516869036243286,65.37472707064987,70.42965564247419,53.90468165046104,63.76982707670872,54.62862180234429,100.0,0
2022-01-24 01:35:00,1.5382649570175944,65.05090966274771,69.73712203506244,53.64297796243874,63.44865943050714,53.84675550818795,100.0,0
2022-01-24 01:36:00,1.4874230121479177,66.01158170889013,70.9631349063746,53.24009755415767,65.58074952184458,53.980102742086245,100.0,0
2022-01-24 01:37:00,1.6426780155626224,66.14867231912004,69.69328784416409,54.78095394601117,64.2866562284049,53.11060678352221,100.0,0
2022-01-24 01:38:00,1.3044246668924822,66.00484634882133,70.71157434952096,54.09019260394492,64.71853082393346,54.292536865134664,100.0,0
2022-01-24 01:39:00,1.3753921281069963,66.50574894685506,70.11015611864444,54.127737479598906,65.58261062474021,52.699145678174496,100.0,0
2022-01-24 01:40:00,1.529346375510243,65.14586774375883,69.45258758981895,55.17246513606941,62.090096802696486,54.50680394257123,100.0,0
2022-01-24 01:41:00,1.8996447775105543,64.66671571264804,67.80311741704868,53.984539209945304,62.41554907282118,51.77223686731608,100.0,0
2022-01-24 01:42:00,1.7355311214771953,65.38870118766074,69.559840469378,54.04182039729832,63.65784174049101,53.41348731167419,100.0,0
2022-01-24 01:43:00,1.4068354193467716,66.88550109241537,68.8707976852865,56.5892009569604,63.80470100938727,52.26243572041993,100.0,0
2022-01-24 01:44:00,1.8018814713379263,64.28996304137537,70.43481408075552,52.32258496520237,63.39934850927331,54.932742313714606,100.0,0
2022-01-24 01:45:00,1.924574556184443,64.37263336486131,68.81717204834139,53.47608733329704,62.39465272345335,53.3100358937494,100.0,0
2022-01-24 01:46:00,1.6675040371572236,65.23168641846337,69.24731013367675,53.406205272299616,64.01083028093446,52.66230097576755,100.0,0
2022-01-24 01:47:00,1.8673945121258353,63.4484682431236,68.38455533282848,51.83064800069076,62.37659483693173,52.675557129697346,100.0,0
2022-01-24 01:48:00,1.8886009777365456,63.103295361316924,66.80553888583803,52.25772440827504,61.32820724209543,51.14574253508069,100.0,0
2022-01-24 01:49:00,1.762616558910141,65.00272828394122,69.8368302781965,53.2365496450198,63.76836126607442,53.740556404435225,100.0,0
